421,0.4944
422,0.021
423,0.4479
424,0.9028
425,0.3262
426,0.2329
427,0.7113
428,0.0769
429,0.0
430,0.0
431,0.0
432,0.0
433,0.3086
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.054
440,0.0
441,0.0
442,0.3649
443,0.0
444,0.0
445,0.0
446,0.0931
447,0.0
448,0.18
449,0.0
450,0.0
451,0.1284
452,0.0
453,0.0509
454,0.326
455,0.0596
456,0.0
457,0.0
458,0.0
459,0.0
460,0.1588
461,0.0
462,0.0
463,0.0447
464,0.0
465,0.0558
466,0.327
467,0.1216
468,0.0186
469,0.4581
470,0.0
471,0.0261
472,0.441
473,0.0
474,0.5668
475,0.8057
476,0.4935
477,0.2877
478,0.5115
479,0.2643
480,0.5314
481,1.0154
482,0.0861
483,0.0
484,0.1141
485,0.0
486,0.0
487,0.1486
488,0.4773
489,0.5022
490,0.7417
491,0.4378
492,0.7661
493,0.9903
494,0.6097
495,0.2479
496,0.4668
497,0.2522
498,0.0
499,0.2394
500,0.0
501,0.6546
502,1.1939
503,0.3312
504,0.4713
505,1.0418
506,0.0
507,0.0
508,0.1077
509,0.4076
510,0.6283
511,1.1973
512,0.3259
513,0.1015
514,0.3537
515,0.1263
516,0.1606
517,0.5952
518,0.0
519,0.0
520,0.1124
521,0.0
522,0.0
523,0.0
524,0.0423
525,0.0549
526,0.2537
527,0.0
528,0.3636
529,0.7458
530,0.2219
531,0.1231
532,0.3401
533,0.177
534,0.1565
535,0.4762
536,0.1783
537,0.0
538,0.4061
539,0.0
540,0.0
541,0.0
542,0.0
543,0.2064
544,0.578
545,0.104
546,0.4968
547,1.0937
548,0.0498
549,0.932
550,1.3286
551,0.3677
552,0.4867
553,0.6954
554,0.1058
555,0.6837
556,0.9934
557,0.3964
558,0.4313
559,1.0326
560,0.0
561,0.1423
562,0.3238
563,0.038
564,0.2652
565,0.7988
566,0.0
567,0.9644
568,1.6507
569,0.2826
570,0.9574
571,1.5947
572,0.5154
573,0.0
574,0.2595
575,0.0612
576,0.0791
577,0.3402
578,0.1459
579,0.7807
580,1.2108
581,0.6391
582,0.0
583,0.1567
584,0.0
585,0.6498
586,0.8862
587,0.721
588,0.538
589,0.9458
590,0.5905
591,0.0
592,0.1503
593,0.0683
594,0.7077
595,0.9798
596,0.8353
597,0.0908
598,0.3251
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.1151
605,0.1286
606,0.0532
607,0.4307
608,0.0
609,0.0
610,0.2694
611,0.0
612,0.0
613,0.2371
614,0.0005
615,0.265
616,0.349
617,0.5241
618,0.6815
619,0.694
620,0.8242
621,0.0
622,0.0
623,0.3334
624,0.9767
625,1.5717
626,0.7078
627,0.012
628,0.0
629,0.3401
630,0.0
631,0.0
632,0.0
633,0.3138
634,0.5365
635,0.5125
636,0.4615
637,0.7195
638,0.7245
639,0.4773
640,0.5383
641,0.6784
642,0.0
643,0.0
644,0.0412
645,0.661
646,1.0866
647,0.7605
648,0.6343
649,0.1579
650,0.6724
651,0.0
652,0.0
653,0.2887
654,0.6642
655,0.8655
656,0.7294
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0
662,0.1863
663,0.8799
664,1.5465
665,0.3437
666,0.5831
667,0.8495
668,0.4507
669,0.0
670,0.1163
671,0.0019
672,0.8973
673,1.1961
674,0.7133
675,0.8082
676,1.2003
677,0.4653
678,0.6468
679,1.0024
680,0.3866
681,0.1544
682,0.4102
683,0.0342
684,0.7035
685,1.0861
686,0.2603
687,0.678
688,1.0909
689,0.6717
690,0.396
691,0.7166
692,0.2186
693,0.0
694,0.0
695,0.0
696,0.0
697,0.1161
698,0.0
699,0.3945
700,0.6764
701,0.0622
702,0.1234
703,0.4207
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,0.2361
710,0.059
711,0.0757
712,0.3849
713,0.0771
714,0.6576
715,1.0622
716,0.7057
717,0.0
718,0.0914
719,0.5023
720,0.0
721,0.1426
722,0.4534
723,0.8304
724,1.2437
725,0.846
726,0.8615
727,1.5568
728,0.6689
729,1.1035
730,1.4154
731,0.833
732,0.8954
733,1.285
734,0.5571
735,1.049
736,1.4264
737,0.7582
738,0.8635
739,1.1548
740,0.6222
741,0.9304
742,1.3383
743,0.6258
744,1.391
745,1.9614
746,1.0717
747,0.8243
748,1.1924
749,0.5546
750,1.4891
751,2.1787
752,0.9747
753,0.4311
754,0.6931
755,0.2782
756,0.3227
757,0.5552
758,0.1938
759,0.5325
760,0.8033
761,0.4128
762,0.6586
763,1.1848
764,0.4716
765,0.5112
766,0.79
767,0.4032
768,0.7314
769,1.1879
770,0.5422
771,0.2199
772,0.4948
773,0.0612
774,0.8729
775,1.2264
776,0.6131
777,0.1815
778,0.4459
779,0.0589
780,1.0927
781,1.4785
782,0.5652
783,0.9007
784,1.4832
785,0.5424
786,0.1621
787,0.5773
788,0.6389
789,0.9258
790,1.3756
791,0.7
792,0.6774
793,1.2769
794,0.9289
795,0.0613
796,0.411
797,0.0
798,0.4217
799,0.7212
800,0.4187
801,0.7988
802,1.4107
803,0.2303
804,0.0
805,0.2138
806,0.0
807,0.2187
808,0.5845
809,0.8606
810,0.956
811,1.3057
812,0.7133
813,0.7019
814,1.0144
815,0.5206
816,0.9685
817,1.5482
818,0.6984
819,0.4515
820,0.7471
821,0.3353
822,0.7836
823,1.3905
824,0.3166
825,0.9825
826,1.613
827,0.7483
828,0.5475
829,0.8569
830,0.4162
831,0.6031
832,1.1579
833,0.3809
834,0.6137
835,0.9108
836,0.4557
837,0.4082
838,0.6946
839,0.3191
840,0.4464
841,0.9515
842,0.2821
843,1.4788
844,1.9332
845,1.0529
846,1.5353
847,2.1962
848,0.9508
849,1.6126
850,2.2203
851,0.7867
852,0.6285
853,0.992
854,0.4593
855,0.1476
856,0.44
857,0.0013
858,0.8483
859,1.2709
860,0.5448
861,0.4721
862,0.7932
863,0.2832
864,0.0
865,0.1492
866,0.0
867,0.727
868,1.1211
869,0.475
870,0.6274
871,1.1093
872,0.3707
873,0.9477
874,1.5987
875,0.4887
876,0.0
877,0.115
878,0.0
879,0.3355
880,0.6604
881,0.3464
882,0.0
883,0.0
884,0.0
885,0.2866
886,0.5992
887,0.2798
888,0.124
889,0.5855
890,0.0
891,0.314
892,0.7796
893,0.1099
894,0.0
895,0.1518
896,0.0
897,0.0
898,0.0659
899,0.0
900,0.0
901,0.189
902,0.0
903,0.4228
904,0.7037
905,0.0673
906,0.4117
907,0.9423
908,0.0
909,0.5703
910,1.1704
911,0.1048
912,0.1475
913,0.6083
914,0.0
915,0.0
916,0.0
917,0.0
918,0.5449
919,0.8845
920,0.3252
921,0.0
922,0.3904
923,0.0367
924,0.0
925,0.0
926,0.0
927,0.2581
928,0.5238
929,0.2008
930,0.046
931,0.5525
932,0.0
933,0.0
934,0.1219
935,0.0
936,0.0
937,0.0
938,0.1041
939,0.184
940,0.6875
941,0.0648
942,0.3222
943,0.6168
944,0.2352
945,0.166
946,0.698
947,0.0
948,0.1324
949,0.7141
950,0.0
951,0.4615
952,0.9598
953,0.338
954,0.9503
955,1.6361
956,0.4998
957,0.8968
958,1.4932
959,0.4241
960,0.8317
961,1.4749
962,0.5134
963,0.9819
964,1.4397
965,0.7399
966,1.3508
967,1.9412
968,0.7285
969,0.7016
970,1.304
971,0.3098
972,0.7332
973,1.3432
974,0.4951
975,0.9291
976,1.3083
977,0.6737
978,1.484
979,2.0902
980,0.7615
981,0.7224
982,1.2924
983,0.2962
984,0.4116
985,0.7781
986,0.5845
987,1.0351
988,1.669
989,0.3561
990,0.7945
991,1.4227
992,0.2417
993,0.0113
994,0.2978
995,0.4593
996,1.0577
997,1.5099
998,0.6039
999,0.6083
1000,1.0349
1001,0.3322
1002,0.8449
1003,1.3008
1004,0.9325
1005,0.0782
1006,0.5553
1007,0.4053
1008,0.5582
1009,0.9191
1010,0.8134
1011,0.0
1012,0.1908
1013,0.1934
1014,0.9041
1015,1.5188
1016,0.5029
1017,0.7679
1018,1.2624
1019,0.5871
1020,1.0462
1021,1.6553
1022,0.6062
1023,0.9115
1024,1.3209
1025,0.537
1026,1.5645
1027,2.2453
1028,0.912
1029,0.9831
1030,1.5783
1031,0.4836
1032,0.0
1033,0.2566
1034,0.1472
1035,0.5872
1036,1.1115
1037,0.4482
1038,0.1701
1039,0.6297
1040,0.0
1041,1.1328
1042,1.4552
1043,0.7465
1044,0.3737
1045,0.514
1046,0.2248
1047,0.5358
1048,1.1223
1049,0.4183
1050,0.9147
1051,1.9419
1052,0.4847
1053,1.8046
1054,2.5179
1055,1.1781
1056,1.6692
1057,2.0832
1058,1.2893
1059,1.2937
1060,1.7627
1061,0.9853
1062,1.9497
1063,2.4558
1064,1.4517
1065,1.4622
1066,1.8718
1067,1.1295
1068,1.7432
1069,2.4688
1070,1.1241
1071,0.9601
1072,1.2388
1073,0.8129
1074,0.9473
1075,1.2021
1076,0.6687
1077,1.1793
1078,1.5263
1079,0.9582
1080,0.8168
1081,1.1351
1082,0.6715
1083,1.6237
1084,2.061
1085,1.2281
1086,1.3315
1087,1.8292
1088,0.9987
1089,1.3479
1090,1.7525
1091,0.9109
1092,0.8004
1093,1.1038
1094,0.5323
1095,1.4096
1096,1.7351
1097,1.1128
1098,1.4133
1099,1.8348
1100,1.117
1101,1.0393
1102,1.3938
1103,0.8239
1104,1.9658
1105,2.4963
1106,1.4118
1107,0.7212
1108,1.0464
1109,0.5785
1110,1.4865
1111,1.9173
1112,1.1015
1113,1.7538
1114,2.3913
1115,1.2649
1116,1.331
1117,1.707
1118,1.0019
1119,0.9625
1120,1.2166
1121,0.7715
1122,1.5609
1123,1.9789
1124,1.1704
1125,1.2309
1126,1.6146
1127,0.909
1128,1.5899
1129,2.0237
1130,1.1723
1131,1.617
1132,2.1104
1133,1.1262
1134,1.1308
1135,1.4753
1136,0.8741
1137,1.1277
1138,1.412
1139,0.9121
1140,0.9975
1141,1.3154
1142,0.6985
1143,0.5504
1144,0.8189
1145,0.3568
1146,1.1034
1147,1.37
1148,1.0413
1149,1.7649
1150,2.2244
1151,1.2528
1152,1.1595
1153,1.5315
1154,0.7421
1155,1.0637
1156,1.4722
1157,0.7399
1158,1.6948
1159,2.1742
1160,1.1494
1161,1.5293
1162,1.9884
1163,1.0803
1164,0.7221
1165,1.0424
1166,0.4387
1167,1.1611
1168,1.588
1169,0.807
1170,1.4868
1171,2.0226
1172,0.9425
1173,1.5569
1174,1.969
1175,1.1734
1176,0.8562
1177,1.0611
1178,0.795
1179,1.4799
1180,1.9026
1181,1.0611
1182,1.1791
1183,1.6036
1184,0.8087
1185,0.9069
1186,1.2733
1187,0.7072
1188,1.2907
1189,1.6569
1190,0.944
1191,0.787
1192,1.0657
1193,0.607
1194,1.3313
1195,1.7433
1196,1.0353
1197,0.6801
1198,0.9077
1199,0.5833
1200,0.3282
1201,0.5253
1202,0.3074
1203,1.0553
1204,1.3109
1205,0.8647
1206,1.0367
1207,1.4563
1208,0.9642
1209,1.0148
1210,1.4301
1211,0.803
1212,1.4299
1213,1.8178
1214,1.1063
1215,0.6505
1216,0.8582
1217,0.6201
1218,0.5556
1219,0.793
1220,0.4737
1221,1.3864
1222,1.7772
1223,1.0686
1224,0.9191
1225,1.1981
1226,0.7859
1227,0.2871
1228,0.4406
1229,0.2975
1230,0.5201
1231,0.7471
1232,0.4844
1233,0.8772
1234,1.1529
1235,0.7355
1236,1.24
1237,1.6885
1238,1.0276
1239,0.921
1240,1.1847
1241,0.7027
1242,1.2761
1243,1.6719
1244,0.9124
1245,0.7768
1246,1.0807
1247,0.5716
1248,1.8386
1249,2.3338
1250,1.3311
1251,1.4002
1252,1.821
1253,1.0311
1254,1.8921
1255,2.4401
1256,1.3589
1257,0.89
1258,1.2012
1259,0.6182
1260,1.1378
1261,1.4931
1262,0.8517
1263,1.6205
1264,2.1319
1265,1.0547
1266,0.7984
1267,1.0358
1268,0.5906
1269,0.6116
1270,0.8837
1271,0.4082
1272,1.5369
1273,1.8321
1274,1.2773
1275,2.0965
1276,2.6773
1277,1.4601
1278,1.7386
1279,2.2203
1280,1.3079
1281,1.6569
1282,2.1131
1283,1.1949
1284,1.2873
1285,1.6426
1286,0.9905
1287,0.8047
1288,1.1341
1289,0.52
1290,1.5438
1291,2.0655
1292,1.0192
1293,1.8965
1294,2.4551
1295,1.3703
1296,1.5229
1297,1.9773
1298,1.0778
1299,1.2268
1300,1.5677
1301,1.0435
1302,1.371
1303,1.8395
1304,0.9359
1305,1.1956
1306,1.5946
1307,0.8722
1308,1.4216
1309,1.8737
1310,1.0376
1311,0.6857
1312,1.0119
1313,0.3973
1314,1.4621
1315,1.9208
1316,1.0538
1317,1.3782
1318,1.9069
1319,0.8582
1320,0.5435
1321,0.7661
1322,0.3955
1323,0.8057
1324,1.1003
1325,0.5428
1326,0.937
1327,1.2072
1328,0.9378
1329,1.5006
1330,1.9231
1331,1.1175
1332,1.0109
1333,1.36
1334,0.6708
1335,1.5655
1336,2.05
1337,1.0585
1338,1.6406
1339,2.158
1340,1.1296
1341,1.0345
1342,1.4321
1343,0.7367
1344,1.4006
1345,1.8304
1346,1.0384
1347,1.171
1348,1.5789
1349,0.8129
1350,0.6788
1351,0.9251
1352,0.6365
1353,1.3118
1354,1.7373
1355,0.9187
1356,1.662
1357,2.4061
1358,1.1042
1359,0.8269
1360,1.0739
1361,0.5679
1362,1.0869
1363,1.4271
1364,0.8648
1365,0.7372
1366,1.0617
1367,0.571
1368,0.9399
1369,1.2208
1370,0.6505
1371,1.398
1372,1.8308
1373,0.9226
1374,0.8618
1375,1.2012
1376,0.5582
1377,1.1001
1378,1.4422
1379,0.889
1380,1.2721
1381,1.6967
1382,0.8154
1383,1.033
1384,1.369
1385,0.8393
1386,0.7089
1387,1.0141
1388,0.5573
1389,0.6961
1390,1.0178
1391,0.4231
1392,0.9699
1393,1.2948
1394,0.8047
1395,1.6764
1396,2.4079
1397,1.0782
1398,1.6292
1399,2.3265
1400,1.1922
1401,0.649
1402,0.8661
1403,0.4793
1404,1.3319
1405,1.7172
1406,1.0193
1407,1.0192
1408,1.3876
1409,0.755
1410,1.2334
1411,1.6306
1412,0.8858
1413,0.7579
1414,1.0508
1415,0.464
1416,1.2665
1417,1.6784
1418,0.9193
1419,0.8484
1420,1.2272
1421,0.5822
1422,1.4389
1423,1.9673
1424,0.9194
1425,0.4301
1426,0.5667
1427,0.4183
1428,1.4299
1429,1.7691
1430,1.1352
1431,1.3708
1432,1.7453
1433,1.0412
1434,0.8045
1435,1.1014
1436,0.6731
1437,0.7915
1438,1.0309
1439,0.6983
1440,0.4271
1441,0.6304
1442,0.3024
1443,0.9559
1444,1.2498
1445,0.7896
1446,0.748
1447,1.0463
1448,0.6012
1449,0.8541
1450,1.2048
1451,0.5928
1452,0.2774
1453,0.3914
1454,0.4406
1455,0.7159
1456,0.9454
1457,0.5412
1458,0.4966
1459,0.7862
1460,0.3005
1461,0.3176
1462,0.4125
1463,0.4664
1464,1.1123
1465,1.4384
1466,0.8808
1467,0.8979
1468,1.2281
1469,0.68
1470,1.1672
1471,1.5321
1472,0.8573
1473,0.6675
1474,1.0003
1475,0.4829
1476,1.1121
1477,1.504
1478,0.792
1479,0.7488
1480,0.9786
1481,0.7554
1482,0.2955
1483,0.4616
1484,0.2008
1485,0.668
1486,0.9241
1487,0.4767
1488,0.339
1489,0.578
1490,0.2005
1491,0.539
1492,0.7483
1493,0.3758
1494,0.6283
1495,0.9168
1496,0.3572
1497,0.6298
1498,0.7907
1499,0.6616
1500,0.5293
1501,0.7948
1502,0.3427
1503,0.4353
1504,0.7394
1505,0.2459
1506,0.7064
1507,0.9233
1508,0.5233
1509,0.1815
1510,0.4069
1511,0.0754
1512,0.423
1513,0.7099
1514,0.2393
1515,0.4714
1516,0.677
1517,0.3138
1518,0.7981
1519,1.1249
1520,0.4899
1521,0.9345
1522,1.2505
1523,0.6402
1524,0.759
1525,1.112
1526,0.4358
1527,1.116
1528,1.4378
1529,0.8866
1530,0.9424
1531,1.2547
1532,0.7438
1533,1.1113
1534,1.508
1535,0.7947
1536,0.5002
1537,0.7933
1538,0.2912
1539,0.7317
1540,0.7853
1541,0.7637
1542,1.0792
1543,1.3983
1544,0.8565
1545,1.2386
1546,1.5987
1547,0.9512
1548,0.8881
1549,1.2009
1550,0.6991
1551,0.6048
1552,0.9025
1553,0.3859
1554,1.3158
1555,1.7461
1556,0.8936
1557,1.0515
1558,1.5066
1559,0.679
1560,0.6869
1561,0.8069
1562,0.7149
1563,1.284
1564,1.7512
1565,0.8455
1566,0.8447
1567,1.1817
1568,0.6506
1569,0.8221
1570,1.2197
1571,0.5321
1572,0.4535
1573,0.6851
1574,0.2988
1575,0.2946
1576,0.3578
1577,0.4397
1578,0.5975
1579,0.8508
1580,0.4088
1581,1.0809
1582,1.4646
1583,0.7543
1584,0.8337
1585,1.161
1586,0.656
1587,0.814
1588,1.1688
1589,0.5981
1590,0.5964
1591,0.9945
1592,0.3115
1593,0.2425
1594,0.3909
1595,0.3405
1596,0.9034
1597,1.2794
1598,0.5889
1599,1.1682
1600,1.5769
1601,0.797
1602,1.1897
1603,1.6196
1604,0.7345
1605,0.823
1606,1.1678
1607,0.5097
1608,0.9276
1609,1.2589
1610,0.6022
1611,1.0275
1612,1.507
1613,0.6405
1614,0.4627
1615,0.7422
1616,0.2663
1617,0.8562
1618,1.2696
1619,0.5243
1620,1.4628
1621,2.0073
1622,0.9129
1623,1.4831
1624,1.9017
1625,1.1227
1626,0.802
1627,1.0205
1628,0.6424
1629,0.7312
1630,0.95
1631,0.551
1632,1.1217
1633,1.4733
1634,0.7536
1635,0.5378
1636,0.7898
1637,0.3578
1638,0.9958
1639,1.3419
1640,0.8091
1641,1.1575
1642,1.4994
1643,0.854
1644,0.6404
1645,0.8851
1646,0.4993
1647,1.2968
1648,1.6396
1649,1.027
1650,0.5782
1651,0.8171
1652,0.3888
1653,0.229
1654,0.444
1655,0.1204
1656,0.6538
1657,0.8471
1658,0.6738
1659,0.8364
1660,1.108
1661,0.5317
1662,0.5955
1663,0.9103
1664,0.3199
1665,0.7553
1666,0.911
1667,0.5934
1668,0.8328
1669,1.0225
1670,0.8155
1671,1.1594
1672,1.4692
1673,0.9862
1674,0.6243
1675,0.8238
1676,0.6387
1677,1.2704
1678,1.7735
1679,0.979
1680,0.5938
1681,0.7517
1682,0.6342
1683,0.1878
1684,0.3126
1685,0.3216
1686,0.749
1687,0.935
1688,0.7281
1689,0.9507
1690,1.247
1691,0.8242
1692,1.0247
1693,1.3068
1694,0.8809
1695,0.424
1696,0.5729
1697,0.4742
1698,1.0272
1699,1.3831
1700,0.8599
1701,0.9051
1702,1.1729
1703,0.8315
1704,0.485
1705,0.6764
1706,0.5526
1707,1.1
1708,1.3975
1709,0.9324
1710,0.1445
1711,0.2682
1712,0.2552
1713,0.5326
1714,0.7455
1715,0.5529
1716,1.2545
1717,1.7429
1718,0.9924
1719,0.8573
1720,1.1947
1721,0.5431
1722,0.3893
1723,0.65
1724,0.2201
1725,1.1266
1726,1.4819
1727,0.9543
1728,1.195
1729,1.6266
1730,0.7492
1731,1.0796
1732,1.453
1733,0.7599
1734,0.7574
1735,1.0575
1736,0.5047
1737,1.0743
1738,1.455
1739,0.6897
1740,1.1865
1741,1.496
1742,0.8541
1743,0.7274
1744,1.0296
1745,0.4618
1746,0.1601
1747,0.396
1748,0.0506
1749,0.5331
1750,0.7904
1751,0.5684
1752,0.8928
1753,1.2352
1754,0.5822
1755,0.6428
1756,0.9887
1757,0.3431
1758,0.3303
1759,0.5934
1760,0.1763
1761,0.6017
1762,0.8404
1763,0.4905
1764,0.5208
1765,0.7637
1766,0.3298
1767,1.0262
1768,1.2904
1769,0.8616
1770,0.7767
1771,0.7451
1772,0.7506
1773,0.6663
1774,0.708
1775,0.6475
1776,1.0812
1777,1.7117
1778,1.0858
1779,1.4547
1780,1.84
1781,1.1505
1782,1.5793
1783,1.9568
1784,1.241
1785,1.3477
1786,1.758
1787,0.8774
1788,1.5351
1789,1.928
1790,1.1639
1791,1.1531
1792,1.5091
1793,0.7821
1794,1.3919
1795,1.7988
1796,1.0336
1797,1.7833
1798,2.3035
1799,1.2228
1800,1.2955
1801,1.685
1802,0.9642
1803,1.9795
1804,2.5883
1805,1.3001
1806,0.9297
1807,1.2124
1808,0.6856
1809,0.8049
1810,1.0715
1811,0.5701
1812,1.0182
1813,1.3642
1814,0.7712
1815,1.3166
1816,1.7408
1817,0.9153
1818,1.034
1819,1.3804
1820,0.7792
1821,1.3751
1822,1.7656
1823,1.0037
1824,0.6851
1825,0.9875
1826,0.4458
1827,1.0845
1828,1.4351
1829,0.7145
1830,0.6615
1831,0.9441
1832,0.4367
1833,1.4115
1834,1.8396
1835,0.9019
1836,1.5226
1837,2.0066
1838,1.0933
1839,0.9164
1840,1.2083
1841,0.8297
1842,1.5362
1843,1.9946
1844,1.1185
1845,1.3909
1846,1.7869
1847,1.1739
1848,0.7115
1849,0.9944
1850,0.4791
1851,1.0642
1852,1.4181
1853,0.8221
1854,1.3547
1855,1.8659
1856,0.9029
1857,0.6164
1858,0.9204
1859,0.3835
1860,1.1983
1861,1.189
1862,1.0465
1863,1.4017
1864,1.8241
1865,1.034
1866,1.1753
1867,1.5539
1868,0.8638
1869,1.5795
1870,2.0767
1871,1.1006
1872,0.9703
1873,1.3149
1874,0.7024
1875,1.4152
1876,1.918
1877,0.9263
1878,1.7273
1879,2.0822
1880,1.413
1881,1.0388
1882,1.4091
1883,0.76
1884,1.2446
1885,1.7039
1886,0.8295
1887,1.0945
1888,1.4734
1889,0.8038
1890,0.9346
1891,1.3018
1892,0.6826
1893,1.1013
1894,1.5105
1895,0.748
1896,1.7646
1897,2.3191
1898,1.1528
1899,1.9598
1900,2.5821
1901,1.263
1902,1.8896
1903,2.4502
1904,1.3889
1905,1.2582
1906,1.6431
1907,0.9509
1908,0.7702
1909,1.1023
1910,0.4521
1911,1.3779
1912,1.8089
1913,0.992
1914,1.0987
1915,1.4807
1916,0.7937
